Year,HUC 12 Code,Watershed Name,Number of DMR Dischargers,Number of TRI Dischargers,Total DMR Discharges (lb/yr),Total TRI Discharges (lb/yr),Total DMR TWPE (lb-eq/yr),Total TRI TWPE (lb-eq/yr),DMR Metals Discharges (lb/yr),TRI Metals Discharges (lb/yr),DMR Metals TWPE (lb-eq/yr),TRI Metals TWPE (lb-eq/yr),DMR Priority Pollutants Discharges (lb/yr),TRI Priority Pollutants Discharges (lb/yr),DMR Priority Pollutants TWPE (lb-eq/yr),TRI Priority Pollutants TWPE (lb-eq/yr),DMR Solids Discharges (lb/yr),DMR Organic Enrichment Discharges (lb/yr),Total DMR Nitrogen Discharges (lb/yr),DMR Nitrogen Discharges from POTWs (lb/yr),Total DMR Phosphorus Discharges (lb/yr),DMR Phosphorus Discharges from POTWs (lb/yr),DMR Nitrogen Discharges from Non-POTWs (lb/yr),DMR Phosphorus Discharges from Non-POTWs (lb/yr),DMRAvgPathogen Indicators Discharges (cfu/100mL),DMR Max Pathogen Indicators Discharges (cfu/100mL),DMRAvgTemperature Discharges (DegF),DMR Max Temperature Discharges (DegF),DMR Avg Daily Flow (MGD),DMR Total Annual Flow (Mgal/yr),Number of Active CSOs
2018,210100020101,Rio Corozal,3,0,1521675.99679109247702,,192.0844618852971609,,56.67694514234865,,20.477663602256385,,62.72505104597802,,27.1910611552849857,,51312.9078,51970.42409,41469.115136247846713736,38778.92017263674549244,7258.223454238575,6595.981074,2690.194963611101221296,662.2423802,0,0,83.1575,87.26,.734166666666666666666666666666666666665,581.3372,
2018,210100020102,Rio Mavilla,1,0,116970.4741,,50.390135312921775,,1.501957701,,0.935719648,,1.501957701,,0.935719648,,,430.6580759,142.26935058358956234,,196.1479073,,142.26935058358956234,196.1479073,,,73.835,76.1,0.277,101.631428571428571428571428571428571429,
2018,210100020103,Rio Morovis,3,0,1054511.87961142729125,,442.5874790792299551,,267.4816979,,99.87558950266569,,267.4816979,,99.87558950266569,,40216.995,28093.40309,10361.768056821863012835,7922.116210326839242659,6457.975796,2388.660245258175,2439.651846495023770176,4069.315550741175,0,0,83.885,93.74,.34713388888888888888888888888888888889,380.9994,
2018,210100020104,Rio Unibon,1,0,84430.5349475292414054545454545454545455,,41.1082183937238975,,1.88278576624140545454545454545454545455,,1.3953380373552375,,1.88278576624140545454545454545454545455,,1.3953380373552375,,3155.355,2388.015,4676.280498517611358872,4676.280498517611358872,1380.420585,1380.420585,,,0,0,83.72,87.62,.1338333333333333333333333333333333333333,48.536,
2018,210100020105,Rio Indio,1,0,5363.577930697875,,42.826293524424375,,67.19074705,,41.859835409424375,,67.19074705,,41.859835409424375,,,2204.49263,0,,143.6410475,,0,143.6410475,,,81.905,84.92,.1122222222222222222222222222222222222222,41.36,
2018,210100020106,Rio Cibuco near mouth,3,0,901539.6114582540260454545454545454545455,,57.62364786790017954545454545454545454545,,12.19210281,,7.595680048527375,,16.02144577,,11.846250737579475,,265706.4591,273361.6083,81048.3807243332136096,81048.3807243332136096,3089.989096,3089.989096,,,36.75,458,84.56,88.16,.9548333333333333333333333333333333333333,348.318,
2018,210100020202,Rio Orocovis,3,0,644063.1371076203269605,,124.77362100514469991,,27.5951365118829855,,18.3586510178805825,,28.7530117467820605,,19.64389252861855575,,103918.6987,132832.1438,13019.8674977090218008216,13019.8674977090218008216,2217.688129485675,1145.801527,0,1071.886602101175,13.5,47,79.4075,88.16,.2158277777777777777777777777777777777778,236.7718,
2018,210100020203,Rio Sana Muerto,1,0,134601130.60480037947275,,841.396871634983299125,,19.20095996186025,,5.587170040366259625,,19.20095996186025,,5.587170040366259625,,,6509.334098,37.2508658548960457034,,,,37.2508658548960457034,,0,0,71.117,85.1,.2144863333333333333333333333333333333333,78.41268,
2018,210100020205,Rio Matrullas at Lago de Matrullas Dam,1,0,6990.719796791525454545454545454545454546,,1.37206520093272712727272727272727272727,,.6025299582845454545454545454545454545455,,.3753761640112718181818181818181818181818,,.6025299582845454545454545454545454545455,,.3753761640112718181818181818181818181818,,,518.2819425,50.138821944560671812,,,,50.138821944560671812,,0,0,73.295,77.36,.0368416666666666666666666666666666666667,13.49,
2018,210100020208,Rio Toro Negro,1,0,7330.914372459664946590909090909090909091,,27.45535517529513617045454545454545454545,,13.59459377,,2.073989654,,14.9626848358740375,,3.592570733187431625,,,1001.183232763636363636363636363636363636,45.47315173571960179090909090909090909091,,188.1330401,,45.47315173571960179090909090909090909091,188.1330401,,,79.7,83.66,.3139166666666666666666666666666666666667,114.568,
