Year,HUC 12 Code,Watershed Name,Number of DMR Dischargers,Number of TRI Dischargers,Total DMR Discharges (lb/yr),Total TRI Discharges (lb/yr),Total DMR TWPE (lb-eq/yr),Total TRI TWPE (lb-eq/yr),DMR Metals Discharges (lb/yr),TRI Metals Discharges (lb/yr),DMR Metals TWPE (lb-eq/yr),TRI Metals TWPE (lb-eq/yr),DMR Priority Pollutants Discharges (lb/yr),TRI Priority Pollutants Discharges (lb/yr),DMR Priority Pollutants TWPE (lb-eq/yr),TRI Priority Pollutants TWPE (lb-eq/yr),DMR Solids Discharges (lb/yr),DMR Organic Enrichment Discharges (lb/yr),Total DMR Nitrogen Discharges (lb/yr),DMR Nitrogen Discharges from POTWs (lb/yr),Total DMR Phosphorus Discharges (lb/yr),DMR Phosphorus Discharges from POTWs (lb/yr),DMR Nitrogen Discharges from Non-POTWs (lb/yr),DMR Phosphorus Discharges from Non-POTWs (lb/yr),DMRAvgPathogen Indicators Discharges (cfu/100mL),DMR Max Pathogen Indicators Discharges (cfu/100mL),DMRAvgTemperature Discharges (DegF),DMR Max Temperature Discharges (DegF),DMR Avg Daily Flow (MGD),DMR Total Annual Flow (Mgal/yr),Number of Active CSOs
2016,210100030201,Rio Guilarte at Lago Yahuecas Dam,2,0,64625.11545329992299,,22.9110706986983577,,6.933909912,,4.541624763249105,,7.989887151,,5.7137594982791652,,,98.27493606,11.416999572350235171,,72.30139926,,11.416999572350235171,72.30139926,29,29,75.9125,79.7,.0725416666666666666666666666666666666667,52.861,
2016,210100030202,Rio Guayo at Lago Guayo Dam,3,0,43761166.89668409583066909090909090909091,,5888.815153050543469159090909090909090909,,7.866738118,,6.21112384703035575,,7.866738118,,6.21112384703035575,,43816.52939,51609.11789,952078.1571004139896910814,,55974.108667007475,,952078.1571004139896910814,55974.108667007475,712.246344444444444444444444444444444444,7304.17,75.51,83.66,2.480375,2765.2476,
2016,210100030203,Rio Prieto at Lago Prieto Dam,2,0,10296.90119901688252875,,48.67115255458169805,,3.41190083204404875,,2.57143057565352525,,3.53675755258252875,,2.71002153545123805,,,485.515841,0,,103.8955493,,0,103.8955493,,,75.26,80.24,.0653041666666666666666666666666666666667,47.7513,
2016,210100030206,Rio Guaba,2,0,313.882677292454298,,4.31438684062695435,,0.418323039,,.3457229868632799,,0.479627241,,.41377065170820435,,,118.9598104,0,,,,0,,0,0,77.015,85.82,.00903333333333333333333333333333333333335,6.5783,
2016,210100030207,Rio Mayaguecillo,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,210100030208,Rio Arenas,1,0,36221.03720203528602,,32.1189585963887846835,,1.960812359123625,,1.738840176179946,,2.366248143,,2.18887389665032095,,668.115,670.32,6320.8190287068772371464682,6320.8190287068772371464682,786.2858688,786.2858688,,,90.66666666666666666666666666666666666667,451,81.98,83.66,.1146666666666666666666666666666666666667,41.763,
2016,210100030212,Rio Grande de Anasco at mouth,2,0,190856.8298248659647918181818181818181817,,12881.0190415657326702954545454545454545,,59.53286525676479181818181818181818181818,,22.31451309281568484090909090909090909091,,59.53286525676479181818181818181818181818,,22.31451309281568484090909090909090909091,,,2934.993538947272727272727272727272727273,0,,13.69165688,,0,13.69165688,0,0,81.458409090909090909090909090909090909,85.28,.2361439393939393939393939393939393939394,172.87,
2016,210100030402,Rio Cruces,1,0,0,,0,,0,,0,,0,,0,,,0,0,,,,0,,,,,,0,0,
2016,210100030403,Rio Cupeyes,1,0,0,,0,,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,,,0,0,
2016,210100030404,Rio Cain,1,0,1277.258595361970634,,17.68718264582407176675,,1.576167439849884,,1.19210702906389444875,,1.576167439849884,,1.19210702906389444875,,,0,0,,,,0,,0,0,78.77,84.74,0.05618075,20.508901,
2016,210100030407,Rio Rosario,2,0,2378151.53994482657404875,,244.349432228827678305625499259,,16.96695419403865125,,11.40553493109864288,,18.50830066061179875,,12.492725776892759055625499259,,811.44,4610.513028,2767.6189463387128411923,2767.6189463387128411923,881.15436524907225,475.1894613,0,405.96490391787225,9316.333333333333333333333333333333333333,105692,78.8075,84.02,.2828829166666666666666666666666666666667,205.55799,
2016,210100030409,Rio Guanajibo at mouth,13,0,752762.5506526966196880681818181818181818,,1452.55741946146406964375,,128.10303684895775625,,39.84383137637351964375,,128.10303684895775625,,39.84383137637351964375,,28038.78,23089.296301430625,70625.96531974351064781,70625.96531974351064781,979.3253822743125,977.3245094,0,2.000872924,4.92592592592592592592592592592592592593,181,83.03,87.62,.8146307291666666666666666666666666666675,1190.666425,
2016,210100040305,Rio Cerrillos at Lago Cerrillos Dam,1,0,15044.0393936913332175,,4.9625521377671295,,2.2092788931332175,,1.4723280323921295,,2.2092788931332175,,1.4723280323921295,,,235.4744317,,,14.88206955,,,14.88206955,,,71.84,73.76,0.03075,11.281,
2016,210100040506,Rio Grande de Patillas at Lago Patillas Dam,1,0,25411.8833692961947977272727272727272727,,101.033668406179240772727272727272727272,,8.002448565122025,,5.7355489274003865,,8.15132276556297954545454545454545454545,,5.90079928988984604545454545454545454545,,,2804.412892909090909090909090909090909091,160.132840636612133216945454545454545455,,6015.325444,,160.132840636612133216945454545454545455,6015.325444,,,82.46,86.18,.3171666666666666666666666666666666666667,115.639,
2016,210100050103,Rio Guayanes at mouth,3,0,939.344093639919765,,14.903405126613566325,,2.436188308479765,,1.293302860184719125,,2.436188308479765,,1.293302860184719125,,0,0,0,,0,,0,0,0,0,77.45,78.8,.0163041666666666666666666666666666666667,11.8965,
2016,210100050204,Rio Fajardo near mouth,3,0,398236.381329303015975,,737.26990295664602925,,113.662935138615975,,114.95749586193937575,,113.662935138615975,,114.95749586193937575,,40900.545,32151.105,141204.3390783538851737322,141204.3390783538851737322,9515.285371,9515.285371,0,,39320,200000,84.9425,89.6,3.70220833333333333333333333333333333334,2706.644,
2016,210100050305,Rio Espiritu Santo near mouth,2,0,4152.6434443277511,,100.7479624708401453,,6.22741219,,3.8796777943706853,,6.22741219,,3.8796777943706853,,,841.8618007,0,,,,0,,0,0,76.4225,79.34,.1760666666666666666666666666666666666667,129.5116,
2016,210100050401,Rio Emajagua,1,0,66061.21007532499425,,.5738772294059175,,0.5141775,,.3262752506016675,,0.5141775,,.3262752506016675,,123.6448789,105.5475751,,,60.88752892,,,60.88752892,3200,17000,86.072,89.06,0.00725,2.651,
2016,210100050402,Rio Cayaguas,1,0,20407.2866376669395031216818181818181818,,21.95416241016369936505118181818181818182,,22.5653216500836838035,,19.915651903361447939265,,24.1019616382416382035,,21.621322290216777323265,,,1997.3203095771135,0,,1426.6638533229410475,,0,1426.6638533229410475,0,0,83.15,87.8,0.49592468,180.6555294,
2016,210100050403,Rio Turabo,5,0,850311.0413866533845912318181818181818182,,380.36081342915819604,,172.826459878659591231818181818181818182,,107.50851256533970554,,172.826459878659591231818181818181818182,,107.50851256533970554,,5938.065,5291.88784,14414.7404089011983902326,14414.7404089011983902326,327.8180357,327.8180357,0,0,295.3125,10012,81.185,86,0.13236,193.6102,
2016,210100050409,Rio Grande de Loiza at Carraizo Dam,7,0,76872.56484803279832,,13.397249517293628,,7.263856248,,5.777336533043628,,7.263856248,,5.777336533043628,,0,383.9592872,0,0,323.3696243,0,0,323.3696243,11.33333333333333333333333333333333333333,68,80.165,82.58,.0377916666666666666666666666666666666667,27.345,
2016,210100050502,Rio Puerto Nuevo at mouth,8,0,27829920.49695648566427272727272727272727,,37249.5713653157253790909090909090909091,,11066.038679123505,,4286.26880797963995,,11234.5355239195279090909090909090909091,,4473.300305703225379090909090909090909091,,5540168.34,12413358.41,2802025.807,2802025.807,,,0,,.1805555555555555555555555555555555555567,2,83.93,85.64,55.46666666666666666666666666666666666667,20249.4,12
2016,210100050704,Rio Usabon,8,0,5186654.04409430235947181818181818181818,,1317.38596082809821315,,92.59561506966435,,65.4769174285505475,,93.71987113096629,,66.7248416565957009,,25214.175,32053.0336,88594.2070906672143831411,88594.2070906672143831411,11862.30707,11862.30707,0,,3619.8,20000,80.0525,88.16,0.5598125,816.988,
2016,210100050705,Rio Hondo,1,0,0,,0,,0,,0,,0,,0,,,0,0,,0,,0,0,,,,,0,0,
2016,210100050706,Rio Arroyata,1,0,0,,0,,,,,,,,,,,,,,,,,,0,0,,,,,
2016,210100050707,Rio de la Plata at Represa Comerio Dam,11,0,16710340.81546396561371586363636363636364,,25790.1603553928654637831818181818181818,,782.0778508189943625,,96.61861952483109075,,792.5473956811065795,,108.23981432177565162,,29311.065,29864.99521,72685.5071535555928973137849090909090909,72616.8645878043152276547758181818181818,29211.11782380225,28603.231401535875,68.64256575127766965900909090909090909091,607.8864223,7191.362373737373737373737373737373737367,68000,81.1034,88.34,1.32268333333333333333333333333333333333,2418.654,
2016,210100050708,Rio Cuesta Arriba,1,0,18803.0966758664786590909090909090909091,,194.66963131490076825,,26.83322741888775,,17.07711053615076825,,26.83322741888775,,17.07711053615076825,,,3162.673407829090909090909090909090909091,0,,12535.29659,,0,12535.29659,0,0,78.2,80.6,.2919166666666666666666666666666666666667,106.559,
2016,210100050709,Rio Guadiana,1,0,55771.5871089640654363636363636363636364,,192.331600543214404363636363636363636364,,17.90273355,,11.08889567894367,,19.31711398306543636363636363636363636364,,12.65885795821440436363636363636363636364,,7263.27,4224.78,27496.51789,27496.51789,3523.691265,3523.691265,,,62,62,84.56,88.34,.2011666666666666666666666666666666666667,147.18,
2016,210100050710,Rio de la Plata at Lago La Plata Dam,1,0,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,
2016,210100050711,Rio Bucarabones,1,0,0,,0,,0,,0,,0,,0,,0,0,,,0,0,,,0,0,,,0,0,
2016,210100050713,Rio de la Plata near mouth,4,0,4032389.04830687464399636363636363636363,,99152.2241468748517969636363636363636364,,274.637057209216723636363636363636363636,,230.412314674105996090909090909090909091,,276.805756260460178181818181818181818182,,232.819570620986230636363636363636363636,,3408.93,80394.97804,2686052.95477401845454545454545454545454,2680392.32355556390909090909090909090909,3682.312496,3682.312496,5660.631218454545454545454545454545454545,,55.58333333333333333333333333333333333333,658,83.2025,87.98,2.85541666666666666666666666666666666667,2084.405,
