Year,HUC 12 Code,Watershed Name,Number of DMR Dischargers,Number of TRI Dischargers,Total DMR Discharges (lb/yr),Total TRI Discharges (lb/yr),Total DMR TWPE (lb-eq/yr),Total TRI TWPE (lb-eq/yr),DMR Metals Discharges (lb/yr),TRI Metals Discharges (lb/yr),DMR Metals TWPE (lb-eq/yr),TRI Metals TWPE (lb-eq/yr),DMR Priority Pollutants Discharges (lb/yr),TRI Priority Pollutants Discharges (lb/yr),DMR Priority Pollutants TWPE (lb-eq/yr),TRI Priority Pollutants TWPE (lb-eq/yr),DMR Solids Discharges (lb/yr),DMR Organic Enrichment Discharges (lb/yr),Total DMR Nitrogen Discharges (lb/yr),DMR Nitrogen Discharges from POTWs (lb/yr),Total DMR Phosphorus Discharges (lb/yr),DMR Phosphorus Discharges from POTWs (lb/yr),DMR Nitrogen Discharges from Non-POTWs (lb/yr),DMR Phosphorus Discharges from Non-POTWs (lb/yr),DMRAvgPathogen Indicators Discharges (cfu/100mL),DMR Max Pathogen Indicators Discharges (cfu/100mL),DMRAvgTemperature Discharges (DegF),DMR Max Temperature Discharges (DegF),DMR Avg Daily Flow (MGD),DMR Total Annual Flow (Mgal/yr),Number of Active CSOs
2014,210100020101,Rio Corozal,2,0,25863513.26297169789918,,1149.804440463148659,,153.44541159102918,,652.58137814625631575,,158.59834425860418,,658.30113340726456575,,19026.945,12430.30015,23276057.2353819755782697979,23276026.193928506765165448,1243.384252,,31.0414534688131043499,1243.384252,1121.479166666666666666666666666666666667,10403,81.8,86.54,0.749875,548.499,
2014,210100020102,Rio Mavilla,1,0,65580480.06977778953609863636363636363637,,639.224518489311317277272727272727272727,,20.72564698376337136363636363636363636364,,150.40983735006139575,,20.72564698376337136363636363636363636364,,150.40983735006139575,,,7171.727631,0,,446.0170817,,0,446.0170817,,,73.58,76.46,0.2675,97.515,
2014,210100020103,Rio Morovis,3,0,3081329.765555312219571,,1620.217303565418376182,,1619.898279133545621,,833.17199250132693846,,1619.898279133545621,,833.17199250132693846,,7865.235,16803.06959,6383.2564877142722027764824,5163.88434172184381998743,2763.355705914825,2177.062245,1219.3721459924283827890524,586.2934612,107.527777777777777777777777777777777778,1758,80.365,85.82,0.535523,587.690268,
2014,210100020104,Rio Unibon,1,0,1042839.371610279319356,,47.681128995700914,,3.068248858744356,,2.927047473678321,,3.068248858744356,,2.927047473678321,,937.125,802.62,6441.9379572419565108156,6441.9379572419565108156,862.1536654,862.1536654,,,2591.166666666666666666666666666666666667,23996,83.3,86.36,0.13875,50.658,
2014,210100020105,Rio Indio,1,0,935.7981419500946871975,,118.343424931701830784,,11.1922439070716871975,,1.889851464073082034,,11.1922439070716871975,,1.889851464073082034,,,649.2301792661475,14.2189966108713939885,,25.24097774,,14.2189966108713939885,25.24097774,,,80.015,83.84,0.18272175,66.793746,
2014,210100020106,Rio Cibuco near mouth,2,0,103319545.001000420106,,830.5728830396989425,,27.16292309,,34.9584233345989425,,27.16292309,,34.9584233345989425,,24815.07,28817.145,26554.4602667531082,26554.4602667531082,9770.533502,9770.533502,,,21094.5,160000,84.77,87.8,1.5425,562.69,
2014,210100020202,Rio Orocovis,3,0,2391776.11911236272450885227272727272727,,286.856169298206088727045454545454545454,,76.11271326013300885227272727272727272728,,16.18955021568110510454545454545454545454,,77.48763830415700885227272727272727272728,,17.71571701454774510454545454545454545454,,1744.155,4110.352396,1697224.753565416084780250487,1697207.77203808484959177068,4204.820690098875,3493.194628730625,16.981527331235188479807,711.6260614,215.625,2686,78.7515,84.38,.2078166666666666666666666666666666666667,228.2286,
2014,210100020203,Rio Sana Muerto,1,0,7814933.905061086270236,,133.31687362551405225,,5.635590529777236,,3.228170901094125,,5.635590529777236,,3.228170901094125,,,2029.685728,14.8973867787652197507,,,,14.8973867787652197507,,4.78571428571428571428571428571428571429,21,74.6,77.36,.1489291666666666666666666666666666666667,53.7862,
2014,210100020205,Rio Matrullas at Lago de Matrullas Dam,1,0,8182.8652109321607774375,,14.833557168152884875,,.1571192019957774375,,.131832334246984875,,.1571192019957774375,,.131832334246984875,,,157.4125471,0,,,,0,,9,17,72.11,75.92,.0388304166666666666666666666666666666667,14.258315,
2014,210100020208,Rio Toro Negro,2,0,156742.4593990508269275,,1574.62591693101034725,,8.1548757125572275,,7.6736164522636395,,1283.7370816777747275,,1423.5698650736550645,,626.8257047,1854.190255,20.7665302980868930827,,122.6052337,,20.7665302980868930827,122.6052337,267.5625,1206.5,80.2685,89.78,.1951383333333333333333333333333333333334,142.54528,
2014,210100020209,Rio Cialitos,2,0,139182.383780547228135,,179.707319177265805275,,32.7518780398678575,,28.81769564718530325,,35.073188417178135,,31.394350165999711275,,,2417.661325,47.3981537085776237448,,968.1417218,,47.3981537085776237448,968.1417218,0,0,77.0675,85.46,.2211083333333333333333333333333333333333,162.204,
2014,210100020210,Rio Grande de Manati,5,0,556675.7639933103774944318181818181818182,,6999.356186534343807,,1659.611958818931244431818181818181818182,,207.312020578438083,,5424.173317383336244431818181818181818182,,4385.975128584927633,,6590.745,39037.26673379019375,1124.7503615012160695808,71.6903116310064755862,2886.714662,742.9897471,1053.0600498702095939946,2143.724915,104.696428571428571428571428571428571429,1349,79.91,91.4,1.8974,3458.256,
2014,210100020402,Rio Grande de Arecibo at Lago Adjuntas Dam,3,0,1934743.34896278702428925,,30.98016469364149494,,8.69069683769519925,,8.6514957647564166,,12.72299847646178925,,13.1273505837873315,,7781.445,7626.767694,8413.6265019330448237488,8413.6265019330448237488,892.51454842163775,806.33429318573775,0,86.18025524,345.861111111111111111111111111111111111,10807,77.2475,82.58,.1926055555555555555555555555555555555556,211.2753,
2014,210100020404,Rio Guaonica,1,0,4155.623078533601909964545454545454545455,,27.14284843140191520350454545454545454545,,12.40238219565619701,,5.77446144872289794325,,12.40238219565619701,,5.77446144872289794325,,,330.9626801,4.6275100511544986697,,65.09095274,,4.6275100511544986697,65.09095274,.6666666666666666666666666666666666666667,1,78.845,83.66,.0904451666666666666666666666666666666667,32.699202,
2014,210100020407,Rio Vivi,2,0,50013.6881165946338099338636363636363636,,172.490560172442193385454545454545454545,,17.09035215585130043386363636363636363636,,10.54327280387713184045454545454545454545,,18.24759998366855993386363636363636363636,,11.82781789275428988545454545454545454545,,,1672.811696670975,67.3470254923655366898,,90.19306486000125,,67.3470254923655366898,90.19306486000125,0,0,78.1175,82.22,.1938569583333333333333333333333333333333,142.309277,
2014,210100020408,Rio Caonillas at Lago Caonillas Dam,2,0,2474789.23163736459795886363636363636364,,946.1370330885561795,,7140.4692502586755725,,303.419549689524765,,7145.0593650414693225,,308.5145770984258275,,3757.32,4634.61305,11296.2991198245107066784,11278.2437980158491021295,989.415351,951.6404259,18.0553218086616045489,37.77492513,368.8125,8662,78.545,85.82,.508208333333333333333333333333333333335,371.755,
2014,210100020410,Rio Limon,3,0,87732.3061805976807525,,336.19102515311074272,,19.9876418723468025,,9.47198003229937872,,19.9876418723468025,,9.47198003229937872,,757.5714635,259.606557,32.22145099,,102.7646789930775,,32.22145099,102.7646789930775,288.636363636363636363636363636363636364,4000,76.23545454545454545454545454545454545467,83.48,.2650727777777777777777777777777777777778,287.18805,
2014,210100020412,Rio Grande de Arecibo at Lago Dos Bocas Dam,4,0,831261.3931425556750510227272727272727273,,758.649165502066846159090909090909090908,,12.72036545255601920454545454545454545455,,15.55129788589078322727272727272727272727,,18.52488284591601920454545454545454545455,,21.99431219252038322727272727272727272727,,8965.699386476318181818181818181818181818,15386.1416008719414545454545454545454545,14333.6810422391520698503568181818181818,14303.2700524525710555613090909090909091,5841.349342561226454545454545454545454545,5836.879719,30.41098978658101428904772727272727272727,4.46962350272645454545454545454545454545,259.863636363636363636363636363636363636,5471,81.39,85.1,.1926653409090909090909090909090909090909,281.810870909090909090909090909090909091,
2014,210100020413,Rio Tanama,1,0,43382.0878524032333355,,229.2769098334109873835,,50.457287069141148,,18.4966498194411042585,,52.8596026372958355,,21.1632201000928073835,,,1962.31182,39.169605795426610056,,176.0618768,,39.169605795426610056,176.0618768,139.583333333333333333333333333333333333,1600,78.635,81.86,0.171832375,126.215587,
2014,210100020414,Rio Grande de Arecibo at mouth,2,0,8166091.93027618725,,3807.3286315742127975,,17.58653316,,10.95641016,,17.58653316,,10.95641016,,,25625.32812,662.893243692895395775636363636363636364,,,,662.893243692895395775636363636363636364,,326.833333333333333333333333333333333333,2665,81.155,89.6,2.79166666666666666666666666666666666667,2040.4,
2014,210100020503,Rio Guajataca at Lago Guajataca Dam,2,0,325468.9744125952568982954545454545454547,,303.408609079437231027954545454545454545,,2.76660779034767256818181818181818181818,,9.90109535494000793931818181818181818182,,2.76660779034767256818181818181818181818,,9.90109535494000793931818181818181818182,,13799.6970436750090909090909090909090909,20900.8924828756461818181818181818181818,18361.6382176521026279307790909090909091,17730.63681915766834566,1539.026332571917298454545454545454545455,1503.116366,631.001398494434282270779090909090909091,35.90996702916729845454545454545454545455,3409.265151515151515151515151515151515152,41289,79.3802272727272727272727272727272727275,82.22,.303889803030303030303030303030303030303,221.539661454545454545454545454545454545,
2014,210100030201,Rio Guilarte at Lago Yahuecas Dam,2,0,21453.476288353250652,,17.86727059669633662,,2.522900750303052,,1.64661996976695162,,2.631596341550652,,1.76727207605178762,,,124.633871,1.0339088992718731308,,0,,1.0339088992718731308,0,0,0,76.163818181818181818181818181818181818,79.16,.0354516666666666666666666666666666666667,25.95664,
2014,210100030202,Rio Guayo at Lago Guayo Dam,3,0,9585941.1749806374282375,,11451.3744982858620217875,,566.0363568429604125,,352.7764163411299819875,,567.7972017988654125,,354.7309542421845319875,,326217.08583062865,28555.71061763007,841601.5999668081,,75832.22527220130525,,841601.5999668081,75832.22527220130525,709.444444444444444444444444444444444444,6000,87.545,449.6,3.15267780555555555555555555555555555555,3516.414242,
2014,210100030203,Rio Prieto at Lago Prieto Dam,2,0,12148.1679842610601872272727272727272727,,50.75692333420180872272727272727272727273,,1.5039043472200545,,1.68596958155598315,,1.6202518096679145,,1.81511526487310775,,,265.7859967,3.4722838041744340278,,82.05504645,,3.4722838041744340278,82.05504645,,,74.9,79.7,.0617333333333333333333333333333333333334,45.2027,
2014,210100030206,Rio Guaba,2,0,14483.8309113302135625,,7.5403315193097969,,1.1355032610140625,,.9447863954696307,,1.2737790471695625,,1.0982725181022357,,,212.1659658,.65363320871616411,,,,.65363320871616411,,0,0,74.81,78.8,.0169751666666666666666666666666666666667,12.404024,
2014,210100030207,Rio Mayaguecillo,1,0,0,,0,,0,,0,,0,,0,,,0,0,,0,,0,0,0,0,,,0,0,
2014,210100030208,Rio Arenas,1,0,46942.5799006322037075,,69.459822420146634105,,1.8042798695419575,,2.78609620588596675,,2.4191249988844575,,3.46857429945614175,,1007.685,864.36,6369.533663995334691985266,6369.533663995334691985266,842.4009474,842.4009474,,,69.75,296,82.265,84.56,0.14175,51.757,
2014,210100030212,Rio Grande de Anasco at mouth,2,0,5775118.90186314790166727272727272727273,,843.7853453768183025,,102.95799335705394,,55.3443255712848375,,105.00307047312894,,57.6143611701280875,,,2237.891352,74.208882038320184778,,,,74.208882038320184778,,11648.8333333333333333333333333333333333,37565,81.7325,88.34,.3612575757575757575757575757575757575758,260.113090909090909090909090909090909091,
2014,210100030402,Rio Cruces,1,0,84.448721822247846,,2.856045226089029058,,0.236726473,,.147480592912529058,,0.236726473,,.147480592912529058,,,19.51668188,0,,,,0,,,,80.585,86.36,.005752333333333333333333333333333333333333,2.103848,
2014,210100030403,Rio Cupeyes,1,0,0,,0,,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,,,0,0,
2014,210100030404,Rio Cain,1,0,430.8140922975721125,,12.7092503816484003,,.7787892960721125,,.6098853495886515,,.7787892960721125,,.6098853495886515,,,59.77351485,0,,,,0,,0,0,77.39,81.86,.0195833333333333333333333333333333333333,7.162,
2014,210100030407,Rio Rosario,2,0,8466685.16567517963610772727272727272727,,27268.7408041159466730701649096989727273,,1653.53409619000596,,1407.422795243978253825,,1656.36175483607346,,1408.1308567282222922624376369717,,1144.395,259551.0882041175,3903.35691367076702046345,3890.3649914114741603232,40053.944975825025,801.6174999,12.99192225929286014025,39252.327475877775,147.5,863,79.175,84.92,16.55524166666666666666666666666666666667,12106.0541,
2014,210100030409,Rio Guanajibo at mouth,4,0,464431.604125901127975,,1226.071143299355924375,,90.735186912225975,,42.209829473874213375,,90.735186912225975,,42.209829473874213375,,32380.425,23547.50095,57879.8445417944652414612,57879.8445417944652414612,3935.136487,3812.660572,0,122.4759152,9.04166666666666666666666666666666666667,36,80.985,89.96,.8071410833333333333333333333333333333325,1181.368822909090909090909090909090909091,
2014,210100040305,Rio Cerrillos at Lago Cerrillos Dam,1,0,23862.6800403630797025,,11.61107299806087375,,1.0491804306722025,,1.06703224782154875,,1.1456918727797025,,1.17415994856087375,,,177.1374175,,,6.046222058,,,6.046222058,,,72.86,75.74,0.0245,8.945,
2014,210100040506,Rio Grande de Patillas at Lago Patillas Dam,1,0,11973.6371315468358675,,221.9602828690278549,,19.7663951545938675,,17.20879684586256915,,20.3221639876608675,,17.82570025056693915,,,6712.944372,96.5089020282533837649,,0,,96.5089020282533837649,0,,,82.61,85.64,.4808166666666666666666666666666666666667,175.3448,
2014,210100050103,Rio Guayanes at mouth,2,0,183.400644397251222613636363636363636364,,8.431580191019178375,,1.73519715095708625,,.986802965981823375,,1.76678697783758625,,1.021867673819178375,,0,150.266983579363636363636363636363636364,0,,16.54744881,,0,16.54744881,0,0,77.15,78.8,0.0187125,13.6608,
