Year,HUC 12 Code,Watershed Name,Number of DMR Dischargers,Number of TRI Dischargers,Total DMR Discharges (lb/yr),Total TRI Discharges (lb/yr),Total DMR TWPE (lb-eq/yr),Total TRI TWPE (lb-eq/yr),DMR Metals Discharges (lb/yr),TRI Metals Discharges (lb/yr),DMR Metals TWPE (lb-eq/yr),TRI Metals TWPE (lb-eq/yr),DMR Priority Pollutants Discharges (lb/yr),TRI Priority Pollutants Discharges (lb/yr),DMR Priority Pollutants TWPE (lb-eq/yr),TRI Priority Pollutants TWPE (lb-eq/yr),DMR Solids Discharges (lb/yr),DMR Organic Enrichment Discharges (lb/yr),Total DMR Nitrogen Discharges (lb/yr),DMR Nitrogen Discharges from POTWs (lb/yr),Total DMR Phosphorus Discharges (lb/yr),DMR Phosphorus Discharges from POTWs (lb/yr),DMR Nitrogen Discharges from Non-POTWs (lb/yr),DMR Phosphorus Discharges from Non-POTWs (lb/yr),DMRAvgPathogen Indicators Discharges (cfu/100mL),DMR Max Pathogen Indicators Discharges (cfu/100mL),DMRAvgTemperature Discharges (DegF),DMR Max Temperature Discharges (DegF),DMR Avg Daily Flow (MGD),DMR Total Annual Flow (Mgal/yr),Number of Active CSOs
2009,210100020101,Rio Corozal,2,0,20245633.91203500862928181818181818181818,,1067.422891358999041363636363636363636362,,198.440258769606190909090909090909090909,,145.769307856561419545454545454545454546,,206.059995487920190909090909090909090909,,154.227215613889959545454545454545454545,,10850.805,10186.59816,16472792.23967427638940828,16472751.895453177391899734,441.6427153,,40.344221098997508546,441.6427153,305.152777777777777777777777777777777778,3759,80.6,87.44,.66170833333333333333333333333333333333,485.116727272727272727272727272727272727,
2009,210100020102,Rio Mavilla,1,0,10485.2462865946854545454545454545454545,,41.93091784157076818181818181818181818182,,4.85839571793545454545454545454545454546,,3.76924142811681818181818181818181818182,,4.85839571793545454545454545454545454546,,3.76924142811681818181818181818181818182,,,203.9118126,4.66959413251064034,,65.51025332,,4.66959413251064034,65.51025332,,,75.35,80.42,0.01525,9.55371428571428571428571428571428571429,
2009,210100020103,Rio Morovis,4,0,14597917.60826072305426295454545454545454,,1176.12586285112121777,,845.58830846569135159090909090909090909,,434.026584126415780347272727272727272727,,838.18518922924135159090909090909090909,,433.264062845061430347272727272727272727,,20234.8781984354727272727272727272727273,25603.8384166310225454545454545454545455,485407.80923932040370436152,485324.56988183727985433112,1948.571832501429545454545454545454545455,1205.559619,83.2393574831238500304,743.012213536329545454545454545454545455,2307.067708333333333333333333333333333333,18998,79.55,95.9,.2509156041666666666666666666666666666675,366.785128727272727272727272727272727273,
2009,210100020104,Rio Unibon,1,0,929384.3709611312918993181818181818181818,,51.1556411112441975,,5.4638145772637175,,4.224425189,,6.5290550605637175,,5.406842126,,2073.769425,2249.10441,728591.231084236765033761,728591.231084236765033761,823.9175528,823.9175528,,,103.25,386,82.565,85.28,.1559166666666666666666666666666666666667,57.049,
2009,210100020105,Rio Indio,1,0,13965268.88444250925487904545454545454546,,11556.1270029367429176477272727272727273,,453.954442309338966545454545454545454545,,246.088935917150313272727272727272727273,,546.400063684634879045454545454545454545,,348.703575643728776147727272727272727273,,,89446.38709207761,4167.1580242504459897818,,1594.635292,,4167.1580242504459897818,1594.635292,,,80.105,85.28,14.40338333333333333333333333333333333333,5356.9006,
2009,210100020106,Rio Cibuco near mouth,2,0,76114597.48063920640108636363636363636364,,14895.9087337133957290909090909090909091,,26159.4775661358260863636363636363636364,,13420.9818338571047290909090909090909091,,26172.0434745772760863636363636363636364,,13434.9299922271142290909090909090909091,,10409.805,13106.52,49846.1957574611130828,49846.1957574611130828,14651.35037340975,14651.35037340975,,,14389.25,94858,85.115,88.34,1.84675,673.857,
2009,210100020202,Rio Orocovis,3,0,1164580513.723155847945642670454545454546,,440459.2581635913003113747727272727272727,,414.676384371598777670454545454545454546,,347.466829663065205227272727272727272727,,383692.1146333300508926704545454545454545,,425785.4232860069470528772727272727272727,,11125.3275,7616.116318,381490.71669995737307126004,381367.78018004794082126004,198120.17528496585,197754.399957295125,122.93651990943225,365.7753277,449068.0833333333333333333333333333333333,16000000,78.0675,87.26,8.43829722222222222222222222222222222222,9411.9347,
2009,210100020205,Rio Matrullas at Lago de Matrullas Dam,1,0,0,,0,,0,,0,,0,,0,,,0,0,,,,0,,0,0,,,0,0,
2009,210100020208,Rio Toro Negro,3,0,8131.046360096295920454545454545454545455,,502.365808315693740886363636363636363636,,53.19446460394142045454545454545454545455,,18.34797570098076388636363636363636363636,,127.455329237236875,,135.822541702576045704545454545454545455,,0,889.0803736,36.3092334211420886016,,62.37417101,,36.3092334211420886016,62.37417101,0.5,1,75.29,83.84,.0260472222222222222222222222222222222222,28.5211,
2009,210100020209,Rio Cialitos,2,0,18887.0922959922737667954545454545454545,,147.238250982422484293181818181818181818,,47.01896880154488143181818181818181818181,,29.55713248447124359090909090909090909091,,74.30028529173340315909090909090909090908,,59.83939378858050270818181818181818181818,,,1177.791708,42.082381085025243331782,,586.3875114,,42.082381085025243331782,586.3875114,1,1,74.2325,80.24,.0381454166666666666666666666666666666667,27.6117,
